,day,open,high,low,close,volume
0,2021-02-24 13:50:00,9.060,9.060,9.050,9.060,19500
1,2021-02-24 13:55:00,9.060,9.060,9.050,9.060,21400
2,2021-02-24 14:00:00,9.060,9.060,9.050,9.050,45900
3,2021-02-24 14:05:00,9.050,9.050,8.990,9.000,173700
4,2021-02-24 14:10:00,9.000,9.000,8.960,8.960,85700
5,2021-02-24 14:15:00,8.960,8.980,8.940,8.940,215600
6,2021-02-24 14:20:00,8.940,9.000,8.940,9.000,74100
7,2021-02-24 14:25:00,9.000,9.010,8.980,8.990,29700
8,2021-02-24 14:30:00,9.000,9.010,8.990,9.000,48800
9,2021-02-24 14:35:00,9.000,9.030,9.000,9.000,93400
10,2021-02-24 14:40:00,9.000,9.020,8.990,9.000,119500
11,2021-02-24 14:45:00,9.000,9.020,9.000,9.000,89600
12,2021-02-24 14:50:00,9.000,9.020,8.980,8.990,83400
13,2021-02-24 14:55:00,8.990,9.000,8.990,9.000,91400
14,2021-02-24 15:00:00,9.000,9.020,8.990,9.000,69033
15,2021-02-25 09:35:00,9.010,9.090,8.990,8.990,128200
16,2021-02-25 09:40:00,8.990,9.050,8.990,9.030,71800
17,2021-02-25 09:45:00,9.020,9.050,9.000,9.000,54500
18,2021-02-25 09:50:00,9.000,9.040,8.970,9.040,64800
19,2021-02-25 09:55:00,9.030,9.030,8.980,9.000,44300
20,2021-02-25 10:00:00,9.000,9.020,9.000,9.020,38700
21,2021-02-25 10:05:00,9.020,9.020,9.000,9.000,48300
22,2021-02-25 10:10:00,9.000,9.030,9.000,9.030,96900
23,2021-02-25 10:15:00,9.030,9.030,9.020,9.030,32900
24,2021-02-25 10:20:00,9.020,9.050,9.010,9.050,63901
25,2021-02-25 10:25:00,9.040,9.050,9.030,9.030,41100
26,2021-02-25 10:30:00,9.030,9.030,9.010,9.010,22100
27,2021-02-25 10:35:00,9.010,9.010,8.980,8.980,120300
28,2021-02-25 10:40:00,8.980,9.010,8.980,9.000,59100
29,2021-02-25 10:45:00,9.010,9.010,8.990,8.990,20000
30,2021-02-25 10:50:00,9.000,9.000,8.970,8.990,168500
31,2021-02-25 10:55:00,8.990,9.020,8.990,9.010,64600
32,2021-02-25 11:00:00,9.010,9.010,8.980,8.990,58500
33,2021-02-25 11:05:00,8.990,9.000,8.970,8.980,49000
34,2021-02-25 11:10:00,8.970,9.000,8.960,9.000,114400
