,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600821.SH,20210324,4.96,5.01,4.75,4.76,4.94,-0.18,-3.6437,44154.0,21514.506
1,600821.SH,20210323,5.0,5.03,4.92,4.94,5.0,-0.06,-1.2,31448.0,15595.126
2,600821.SH,20210322,4.83,5.02,4.83,5.0,4.83,0.17,3.5197,45820.03,22767.896
3,600821.SH,20210319,4.82,4.91,4.77,4.83,4.83,0.0,0.0,31806.01,15327.475
4,600821.SH,20210318,4.75,4.94,4.66,4.83,4.72,0.11,2.3305,47349.66,22869.314
5,600821.SH,20210317,4.61,4.74,4.6,4.72,4.59,0.13,2.8322,33817.32,15822.731
6,600821.SH,20210316,4.57,4.61,4.53,4.59,4.58,0.01,0.2183,21043.58,9630.003
7,600821.SH,20210315,4.59,4.64,4.54,4.58,4.61,-0.03,-0.6508,23560.92,10764.597
8,600821.SH,20210312,4.56,4.65,4.55,4.61,4.55,0.06,1.3187,44143.55,20375.009
9,600821.SH,20210311,4.51,4.61,4.46,4.55,4.5,0.05,1.1111,27289.8,12429.105
10,600821.SH,20210310,4.42,4.63,4.38,4.5,4.41,0.09,2.0408,34929.0,15852.552
11,600821.SH,20210309,4.48,4.49,4.32,4.41,4.48,-0.07,-1.5625,34094.32,15059.105
12,600821.SH,20210308,4.27,4.48,4.27,4.48,4.27,0.21,4.918,54392.98,24212.476
13,600821.SH,20210305,4.21,4.27,4.2,4.27,4.22,0.05,1.1848,13767.03,5823.924
14,600821.SH,20210304,4.28,4.29,4.22,4.22,4.29,-0.07,-1.6317,16474.1,7009.556
15,600821.SH,20210303,4.2,4.29,4.16,4.29,4.18,0.11,2.6316,16414.38,6943.862
16,600821.SH,20210302,4.22,4.26,4.17,4.18,4.2,-0.02,-0.4762,17567.0,7381.475
17,600821.SH,20210301,4.27,4.27,4.2,4.2,4.27,-0.07,-1.6393,28457.24,11992.273
18,600821.SH,20210226,4.32,4.32,4.23,4.27,4.34,-0.07,-1.6129,17994.08,7681.868
19,600821.SH,20210225,4.33,4.36,4.31,4.34,4.33,0.01,0.2309,12611.11,5469.507
20,600821.SH,20210224,4.33,4.36,4.29,4.33,4.35,-0.02,-0.4598,13987.01,6051.453
21,600821.SH,20210223,4.4,4.44,4.27,4.35,4.4,-0.05,-1.1364,19661.56,8594.104
22,600821.SH,20210222,4.35,4.42,4.33,4.4,4.35,0.05,1.1494,27197.65,11881.441
23,600821.SH,20210219,4.3,4.36,4.3,4.35,4.3,0.05,1.1628,17653.5,7636.398
24,600821.SH,20210218,4.22,4.38,4.22,4.3,4.19,0.11,2.6253,20141.0,8700.135
25,600821.SH,20210210,4.16,4.2,4.13,4.19,4.18,0.01,0.2392,11060.0,4610.458
26,600821.SH,20210209,4.1,4.22,4.09,4.18,4.11,0.07,1.7032,18263.15,7616.467
27,600821.SH,20210208,4.04,4.13,3.99,4.11,4.06,0.05,1.2315,20178.0,8217.572
28,600821.SH,20210205,4.2,4.22,3.98,4.06,4.19,-0.13,-3.1026,56296.06,22766.378
29,600821.SH,20210204,4.4,4.42,4.17,4.19,4.39,-0.2,-4.5558,52006.8,22138.032
30,600821.SH,20210203,4.44,4.47,4.38,4.39,4.42,-0.03,-0.6787,20213.0,8895.841
31,600821.SH,20210202,4.46,4.46,4.41,4.42,4.49,-0.07,-1.559,17162.53,7603.469
32,600821.SH,20210201,4.41,4.55,4.37,4.49,4.54,-0.05,-1.1013,40148.28,17761.299
33,600821.SH,20210129,4.55,4.59,4.51,4.54,4.54,0.0,0.0,22914.0,10394.964
34,600821.SH,20210128,4.51,4.61,4.48,4.54,4.53,0.01,0.2208,31041.65,14113.975
35,600821.SH,20210127,4.44,4.54,4.39,4.53,4.44,0.09,2.027,40065.3,17990.673
36,600821.SH,20210126,4.46,4.46,4.4,4.44,4.46,-0.02,-0.4484,27128.64,12022.295
37,600821.SH,20210125,4.39,4.48,4.37,4.46,4.39,0.07,1.5945,31616.69,14008.577
38,600821.SH,20210122,4.44,4.45,4.37,4.39,4.44,-0.05,-1.1261,20138.0,8851.431
39,600821.SH,20210121,4.44,4.46,4.41,4.44,4.45,-0.01,-0.2247,28948.5,12834.83
40,600821.SH,20210120,4.43,4.52,4.41,4.45,4.43,0.02,0.4515,12510.12,5566.18
41,600821.SH,20210119,4.49,4.5,4.43,4.43,4.48,-0.05,-1.1161,14459.9,6437.202
42,600821.SH,20210118,4.39,4.54,4.38,4.48,4.37,0.11,2.5172,22790.75,10149.708
43,600821.SH,20210115,4.38,4.4,4.36,4.37,4.39,-0.02,-0.4556,17315.48,7580.283
44,600821.SH,20210114,4.42,4.46,4.34,4.39,4.42,-0.03,-0.6787,30068.0,13175.863
45,600821.SH,20210113,4.52,4.52,4.38,4.42,4.54,-0.12,-2.6432,43807.0,19464.839
46,600821.SH,20210112,4.51,4.61,4.5,4.54,4.52,0.02,0.4425,18933.53,8591.768
47,600821.SH,20210111,4.55,4.65,4.51,4.52,4.55,-0.03,-0.6593,32259.66,14682.323
48,600821.SH,20210108,4.59,4.59,4.51,4.55,4.6,-0.05,-1.087,28204.05,12799.526
49,600821.SH,20210107,4.52,4.69,4.52,4.6,4.52,0.08,1.7699,46894.83,21506.278
